speaker,original_speakerid_in_metadata,gender,ethnicity,occupation_type,education_type,occupation,education,childcity,childloc,childzip,childstate,childLat,childLong,teencity,teenloc,teenzip,teenstate,teenLat,teenLong,adultcity,adultzip,adultstate,MT_taskname,consented_for_audio_to_be_public,origin,childLatJittered,childLongJittered,birthyear
1973,773,F,white,payroll clerk,somecoll,3,3,Nashua,urban,3060,NH,42.7410867,-71.4582661,Lynn,urban,3601,NH,43.2369665,-72.2884461,Nashua,3060.0,NH,2016_11_30_8_ryLfR,yes,MechanicalTurkProject,42.73515931105885,-71.4670732995655,1964
1976,776,M,white,Customer Service,high,3,2,Swansea,suburban,2777,MA,41.7581752,-71.2142024,Seekonk,suburban,2771,MA,41.8377505,-71.3204284,Barrington,2806.0,RI,2016_11_30_17_jKrxF,yes,MechanicalTurkProject,41.75838338705055,-71.2209261997781,1988
1977,777,F,white,AmeriCorps VISTA,bach,3,4,Cape Elizabeth,suburban,4107,ME,43.5871732,-70.2364761,Cape Elizabeth,suburban,4107,ME,43.5871732,-70.2364761,Notre Dame,46556.0,IN,2016_11_30_20_FMVAP,yes,MechanicalTurkProject,43.58290946685351,-70.236594786766,1993
1980,780,M,white,Software Engineer,bach,3,4,Rochester,rural,2770,MA,41.759846,-70.8384492,Mattapoisett,rural,2739,MA,41.665794,-70.814531,Mattapoisett,2739.0,MA,2016_11_30_23_XBHZu,yes,MechanicalTurkProject,41.76249281041676,-70.84472360619785,1991
1982,782,M,black,IT Manager,bach,2,4,Bridgeport,urban,6605,CT,41.1615986,-73.2176223,Bridgeport,urban,6605,CT,41.1615986,-73.2176223,New Haven,6513.0,CT,2016_12_1_22_Zgusk,no,MechanicalTurkProject,41.164589054148486,-73.21591457249045,1981
1984,784,M,white,Construction,somecoll,4,3,New Hartford,rural,6057,CT,41.8410525,-72.998664,New Hartford,rural,6057,CT,41.8410525,-72.998664,Smithfield,2917.0,CT,2016_12_1_23_YjCEY,no,MechanicalTurkProject,41.8432563739479,-72.99549307134181,1996
1988,788,M,white,retail,bach,3,4,concord,suburban,3301,NH,43.2322695,-71.5530123,concord,suburban,3301,NH,43.2322695,-71.5530123,waltham,2453.0,MA,2016_12_2_21_qJcKQ,yes,MechanicalTurkProject,43.23044754216072,-71.55802294921608,1986
1989,789,M,white,Teacher,somecoll,3,3,Stoughton,suburban,2072,MA,42.119006,-71.1036499,Weston,suburban,2493,MA,42.3605016,-71.3034335,Jamaica Plain,2130.0,MA,2016_12_3_2_YQWRa,yes,MechanicalTurkProject,42.119105992223936,-71.11178934429863,1996
1992,792,F,white,personal banker,somecoll,3,3,brandon,rural,5733,VT,43.8106193,-73.0903328,brandon,rural,5733,VT,43.8106193,-73.0903328,rutland,5701.0,VT,2016_12_3_13_SnLIG,yes,MechanicalTurkProject,43.80770663476222,-73.08493727891471,1990
1993,793,M,white,certified trainer,assoc,4,3,springfield,urban,1118,MA,42.0937319,-72.5259054,springfield,urban,1118,MA,42.0937319,-72.5259054,springfield,1118.0,MA,2016_12_3_13_UMeke,yes,MechanicalTurkProject,42.09301475192623,-72.53553582736303,1987
1994,794,M,white,1 on 1 soccer coach,somecoll,4,3,Wilmington ,suburban,1887,MA,42.5646465,-71.1645158,Wilmington,suburban,1887,MA,42.5646465,-71.1645158,Wilmington,1887.0,MA,2016_12_3_15_WJhEm,yes,MechanicalTurkProject,42.56276942584072,-71.17058571133049,1996
1995,795,M,white,Retail Management,high,2,2,Marshfield,suburban,2050,MA,42.1151393,-70.7103308,Marshfield,suburban,2050,MA,42.1151393,-70.7103308,Marshfield,2050.0,MA,2016_12_4_9_Ihbnk,no,MechanicalTurkProject,42.12150430932424,-70.71735829351879,1993
1996,796,M,white,Maintenance Associate,bach,3,4,Reading,suburban,1867,MA,42.5351829,-71.1054234,Reading,suburban,1867,MA,42.5351829,-71.1054234,Lowell,1852.0,MA,2016_12_4_12_ZXauG,yes,MechanicalTurkProject,42.53043292832781,-71.11318313710602,1991
2002,802,F,white,Hair stylist,somecoll,4,3,Mount vernon,rural,4352,ME,44.4664885,-69.9604504,Mount vernon ,rural,4352,ME,44.4664885,-69.9604504,Windsor,4363.0,ME,2016_12_5_10_YZHal,yes,MechanicalTurkProject,44.46965374851465,-69.95950093464398,1988
2003,803,M,white,IT Help Specialist,high,4,2,Wethersfield,suburban,6090,CT,41.9464839,-72.8631854,Wethersfied,suburban,6090,CT,41.9464839,-72.8631854,Manchester,6042.0,CT,2016_12_5_14_fuxic,yes,MechanicalTurkProject,41.9485317033843,-72.8641985925228,1942
2004,804,F,white,Baker,bach,4,4,Buxton,rural,4093,ME,43.6363874,-70.5388313,Buxton,rural,4093,ME,43.6363874,-70.5388313,Manchester,3106.0,NH,2016_12_5_14_NiKdr,yes,MechanicalTurkProject,43.637490719061,-70.53586273500498,1993
2007,807,F,white,Graduate Student,bach,3,4,Keene,urban,3431,NH,42.9650443,-72.2948028,Keene,urban,3431,NH,42.9650443,-72.2948028,Collegeville,19426.0,NH,2016_12_6_0_mAIvK,yes,MechanicalTurkProject,42.96402687988979,-72.29048004632119,1992
2008,808,M,white,Emergency department technician,somecoll,4,3,south windsor,suburban,6074,CT,41.8380902,-72.5778358,manchester,suburban,6040,CT,41.7614154,-72.525608,Middletown,6457.0,CT,2016_12_6_14_AdwFi,yes,MechanicalTurkProject,41.83697659838031,-72.58515568967915,1991
2010,810,M,white,Student,bach,3,4,Mansfield,suburban,2048,MA,42.0172998,-71.2172998,Mansfield,suburban,2048,MA,42.0172998,-71.2172998,Mansfield,2048.0,MA,2016_12_6_16_RwqRi,no,MechanicalTurkProject,42.02299038213688,-71.22194837241796,1995
2012,812,F,white,Nanny,somecoll,5,3,winooski,suburban,5404,VT,44.4955882,-73.1848543,Colchester,suburban,5446,VT,44.5412554,-73.1844116,Burlington,5401.0,VT,2016_12_7_8_IoMFJ,yes,MechanicalTurkProject,44.49352569927807,-73.1804793728043,1983
2015,815,F,white,financial services,assoc,3,3,Concord,suburban,3301,NH,43.2322695,-71.5530123,Concord,suburban,3301,NH,43.2322695,-71.5530123,Concord,3301.0,NH,2016_12_7_19_SsUwm,yes,MechanicalTurkProject,43.22869708069224,-71.55782919521394,1981
2019,819,M,white,Research Assistant,bach,3,4,West Hartford,suburban,6110,CT,41.7326833,-72.733603,West Hartford,suburban,6110,CT,41.7326833,-72.733603,Burlington,5401.0,VT,2016_12_7_20_rfPsE,yes,MechanicalTurkProject,41.73594641822641,-72.72745199247977,1995
2020,820,M,white,hotel services,somecoll,3,3,"Newton Highlands, MA",suburban,2461,MA,42.3173616,-71.2065077,"Medford, MA",suburban,2153,MA,42.3730546,-70.9748072,"Boston, MA",2111.0,MA,2016_12_8_1_NvZvB,yes,MechanicalTurkProject,42.32150701507026,-71.21470528546848,1981
2023,823,F,black,QA Specialist,assoc,3,3,Hartford,urban,6112,CT,41.7933364,-72.695823,Hartford,urban,6114,CT,41.7408539,-72.6706948,Windsor,6095.0,CT,2016_12_8_12_eoYWJ,yes,MechanicalTurkProject,41.79172462228608,-72.69303996503554,1983
2026,826,F,white,Teacher,assoc,3,3,Westbrook,suburban,4092,ME,43.7079198,-70.3526019,Westbrook,suburban,4092,ME,43.7079198,-70.3526019,Portland,4103.0,ME,2016_12_10_14_kBojR,yes,MechanicalTurkProject,43.70383769300975,-70.34572970485206,1982
2027,827,M,mixed,Pastor,grad,4,5,Glastonbury,suburban,6033,CT,41.7074627,-72.5389323,Glastonbury,suburban,6033,CT,41.7074627,-72.5389323,Glastonbury,6033.0,CT,2016_12_10_16_aZCkT,yes,MechanicalTurkProject,41.70112417941793,-72.5388158029267,1975
2029,829,F,white,Retail,high,3,2,Pascoag,urban,2859,RI,41.9590687,-71.7573228,Pascoag,urban,2859,RI,41.9590687,-71.7573228,Providence,,RI,2016_12_11_11_dHJav,yes,MechanicalTurkProject,41.95670040417024,-71.75297754917386,1975
2031,831,M,white,Youth Ministries Coordinator,somecoll,3,3,New London,urban,6320,CT,41.3474503,-72.1017433,Waterbury,urban,6706,CT,41.5327783,-73.0235804,Ashford,6278.0,CT,2016_12_11_18_cBbJh,yes,MechanicalTurkProject,41.348505677324205,-72.10156082577288,1996
2032,832,M,white,realtor,somecoll,2,3,Roslindale,urban,2131,MA,42.2843326,-71.1262275,roslindale,urban,2131,MA,42.2843326,-71.1262275,roslindale,2131.0,MA,2016_12_11_20_EYqfG,no,MechanicalTurkProject,42.27749968262055,-71.13476417257485,1989
2033,833,M,white,Intranet Designer,bach,4,4,Winthrop,rural,4364,ME,44.309991,-69.9630934,Winthrop,rural,4364,ME,44.309991,-69.9630934,Portland,,ME,2016_12_11_23_mrbpu,yes,MechanicalTurkProject,44.30923906912691,-69.97229836797605,1978
2037,837,M,white,Teacher,somecoll,3,3,Portland,urban,4101,ME,43.6626067,-70.257949,Portland,urban,4101,ME,43.6626067,-70.257949,Portland,4101.0,ME,2016_12_13_9_Hrxsv,yes,MechanicalTurkProject,43.658408103067146,-70.25706381970593,1979
2038,838,M,white,Machinist,somecoll,4,3,Billerica,suburban,1821,MA,42.5493295,-71.2517245,Billerica,suburban,1821,MA,42.5493295,-71.2517245,Lowell,1851.0,MA,2016_12_13_12_apDNC,no,MechanicalTurkProject,42.55529074401734,-71.2614132197973,1989
2041,841,M,white,Musician,bach,4,4,Portland,suburban,4102,ME,43.6545489,-70.2979843,Portland,urban,4102,ME,43.6545489,-70.2979843,Jamaica Plain,2130.0,MA,2016_12_14_9_zjFZC,yes,MechanicalTurkProject,43.65581285552207,-70.29731550398547,1991
2042,842,M,white,Kitchen Utility Worker,somecoll,4,3,Middlebury,rural,5753,VT,43.997783,-73.1782947,Middlebury,rural,5753,VT,43.997783,-73.1782947,Middlebury,5753.0,VT,2016_12_14_13_UZcRd,yes,MechanicalTurkProject,43.99673558995332,-73.1760776773006,1971
2047,847,M,mixed,Actor,bach,1,4,Nashua,suburban,3060,NH,42.7410867,-71.4582661,Milford,rural,3055,NH,42.8186453,-71.6733537,Malden,2148.0,MA,2016_12_15_10_qwUxe,no,MechanicalTurkProject,42.73394113677744,-71.46593374807017,1971
2048,848,M,chinese,Store Owner,bach,2,4,Redding,rural,6896,CT,41.3054148,-73.3925837,Redding,rural,6896,CT,41.3054148,-73.3925837,Amherst,1002.0,MA,2016_12_15_21_jxbvi,yes,MechanicalTurkProject,41.30584304393172,-73.40092004946516,1989
